Numerical_1,Numerical_2,Altitude,Timezone,Country,DST,clusterid 
-27.411389,151.735278,1335.0,10.0,AU,O,0 
-22.9133,139.9,542.0,10.0,AU,O,0 
-33.4094,149.652,2435.0,10.0,AU,O,0 
-23.6031,148.807,657.0,10.0,AU,O,0 
-24.8806,113.672,13.0,8.0,AU,O,0 
-31.5383,145.794,724.0,10.0,AU,O,0 
-29.04,134.721,740.0,9.5,AU,O,0 
-20.6686,140.504,616.0,10.0,AU,O,0 
-32.1306,133.71,77.0,9.5,AU,O,0 
-15.4447,145.184,26.0,10.0,AU,O,0 
-28.03,145.622,630.0,10.0,AU,O,0 
-30.9833,148.376,604.0,10.0,AU,O,0 
-13.7608,143.114,532.0,10.0,AU,O,0 
-36.3006,148.974,3088.0,10.0,AU,O,0 
-17.9403,138.822,153.0,10.0,AU,O,0 
-12.0194,135.571,101.0,9.5,AU,O,0 
-33.6844,121.823,470.0,8.0,AU,O,0 
-28.7961,114.707,121.0,8.0,AU,O,0 
-23.8697,151.223,64.0,10.0,AU,O,0 
-13.975,136.46,53.0,9.5,AU,O,0 
-34.2508,146.067,439.0,10.0,AU,O,0 
-10.5864,142.29,43.0,10.0,AU,O,0 
-18.3367,130.638,320.0,9.5,AU,O,0 
-37.0475,147.334,4260.0,10.0,AU,O,0 
-20.815,144.225,1043.0,10.0,AU,O,0 
-20.6683,141.723,404.0,10.0,AU,O,0 
-27.69,114.262,157.0,8.0,AU,O,0 
-17.4319,130.808,646.0,9.5,AU,O,0 
-15.4856,141.751,35.0,10.0,AU,O,0 
-10.225,142.218,15.0,10.0,AU,O,0 
-28.8781,121.315,1217.0,8.0,AU,O,0 
-12.4989,135.806,256.0,9.5,AU,O,0 
-12.7869,143.305,77.0,10.0,AU,O,0 
-28.8303,153.26,35.0,10.0,AU,O,0 
-29.4567,147.984,540.0,10.0,AU,O,0 
-23.4342,144.28,627.0,10.0,AU,O,0 
-27.8433,120.703,1631.0,8.0,AU,O,0 
-28.6136,122.424,1530.0,8.0,AU,O,0 
-9.95,142.183,0.0,10.0,AU,O,0 
-26.6117,118.548,1713.0,8.0,AU,O,0 
-12.0944,134.894,53.0,9.5,AU,O,0 
-12.0561,134.234,123.0,9.5,AU,O,0 
-16.4425,136.084,131.0,9.5,AU,O,0 
-34.2292,142.086,167.0,10.0,AU,O,0 
-28.1161,117.842,1354.0,8.0,AU,O,0 
-29.4989,149.845,701.0,10.0,AU,O,0 
-22.0578,148.077,770.0,10.0,AU,O,0 
-37.7456,140.785,212.0,9.5,AU,O,0 
-16.6625,139.178,33.0,10.0,AU,O,0 
-9.91667,144.055,0.0,10.0,AU,O,0 
-25.5133,152.715,38.0,10.0,AU,O,0 
-34.7022,146.512,474.0,10.0,AU,O,0 
-30.3192,149.827,788.0,10.0,AU,O,0 
-17.6836,141.07,73.0,10.0,AU,O,0 
-23.4178,119.803,1724.0,8.0,AU,O,0 
-30.485,136.877,343.0,9.5,AU,O,0 
-32.506944,137.716667,56.0,9.5,AU,O,0 
-18.7553,146.581,28.0,10.0,AU,O,0 
-23.1711,117.745,1406.0,8.0,AU,O,0 
-12.2694,136.818,192.0,9.5,AU,O,0 
-33.1314,148.239,1069.0,10.0,AU,O,0 
-34.6053,135.88,36.0,9.5,AU,O,0 
-14.8967,141.609,10.0,10.0,AU,O,0 
-31.4358,152.863,12.0,10.0,AU,O,0 
-38.3181,141.471,265.0,10.0,AU,O,0 
-26.6122,144.253,655.0,10.0,AU,O,0 
-12.3564,134.898,206.0,9.5,AU,O,0 
-26.545,148.775,1032.0,10.0,AU,O,0 
-28.0497,148.595,656.0,10.0,AU,O,0 
-25.8939,113.577,111.0,8.0,AU,O,0 
-27.9864,143.811,433.0,10.0,AU,O,0 
-19.6344,134.183,1236.0,9.5,AU,O,0 
-16.4033,131.002,89.0,9.5,AU,O,0 
-25.4131,142.667,452.0,10.0,AU,O,0 
-33.0589,137.514,41.0,9.5,AU,O,0 
-26.6292,120.221,1649.0,8.0,AU,O,0 
-34.5611,150.789,31.0,10.0,AU,O,0 
-22.3636,143.086,638.0,10.0,AU,O,0 
-9.75703,143.411,0.0,10.0,AU,O,0 
-9.90111,142.776,0.0,10.0,AU,O,0 
-27.286389,120.554722,1792.0,8.0,AU,O,0 
-44.9486,168.7068,1300.0,12.0,NZ,Z,0 
-44.8898,168.6762,1300.0,12.0,NZ,Z,0 
-11.302,159.8,3.0,11.0,SB,U,0 
-8.12639,157.143,0.0,11.0,SB,U,0 
-36.7394,144.33,705.0,10.0,AU,U,0 
-34.9489,150.537,400.0,10.0,AU,O,0 
-14.5211,132.378,443.0,9.5,AU,O,0 
-27.64,152.712,91.0,10.0,AU,O,0 
-31.8886,152.514,38.0,10.0,AU,U,0 
-33.3817,149.133,3115.0,10.0,AU,U,0 
-29.7594,153.03,110.0,10.0,AU,U,0 
-8.57889,157.876,0.0,11.0,SB,U,0 
-8.55,147.083,0.0,10.0,PG,U,0 
-9.2,148.25,0.0,10.0,PG,U,0 
-8.583,147.2,0.0,10.0,PG,U,0 
-8.35,146.983,0.0,10.0,PG,U,0 
-9.333,149.15,0.0,10.0,PG,U,0 
-8.533,147.25,0.0,10.0,PG,U,0 
-8.014,142.75,0.0,10.0,PG,U,0 
-5.117,141.633,0.0,10.0,PG,U,0 
-27.542778,151.916389,2086.0,10.0,AU,N,0 
-27.408333,141.808333,385.0,10.0,AU,N,0 
-27.5583000183105,152.341995239258,400.0,10.0,AU,N,0 
-46.899693,168.101592,100.0,12.0,NZ,U,0 
-20.798,115.406,25.0,8.0,AU,U,0 
-29.211,116.009,899.0,8.0,AU,U,0 
-21.933,114.128,50.0,8.0,AU,U,0 
-17.39,123.68,26.0,8.0,AU,U,0 
-30.0318,148.1222,439.0,10.0,AU,U,0 
-11.769167,130.619722,67.0,9.5,AU,U,0 
-17.939722,146.141944,38.0,10.0,AU,U,0 
-14.673056,145.454444,40.0,10.0,AU,O,0 
-37.648889,142.065278,803.0,10.0,AU,O,0 
-18.233889,127.669722,1346.0,8.0,AU,U,0 
-18.178,125.591,374.0,8.0,AU,U,0 
-33.797222,120.208056,209.0,8.0,AU,U,0 
2.050278,173.266667,10.0,12.0,KI,U,0 
-1.35,176.45,10.0,12.0,KI,U,0 
3.383333,173.0,10.0,12.0,KI,U,0 
-7.240833,141.092333,60.0,10.0,PG,U,0 
4.598889,168.753056,5.0,12.0,MH,U,0 
6.040278,171.984444,10.0,12.0,MH,U,0 
-36.835833,175.700278,500.0,12.0,NZ,U,0 
-40.85,172.8,500.0,12.0,NZ,U,0 
6.998333,134.232778,9.0,9.0,PW,U,0 
6.906389,134.145,20.0,9.0,PW,U,0 
-9.183056,160.949722,5.0,11.0,SB,U,0 
-10.848056,162.454167,6.0,11.0,SB,U,0 
-9.086111,159.218889,6.0,11.0,SB,U,0 
-8.63,158.0,5.0,11.0,SB,U,0 
-18.634,146.5,0.0,10.0,AU,O,0 
-5.8,144.44,350.0,10.0,PG,U,0 
-4.0,144.0,5450.0,10.0,PG,U,0 
-4.15,142.51,160.0,10.0,PG,U,0 
-27.206944,153.072778,75.0,10.0,AU,U,0 
-12.9033,132.532,43.0,9.5,AU,U,0 
-12.6571,132.893,52.0,9.5,AU,U,0 
-21.713057,122.21222,970.0,8.0,AU,N,0 
-34.118,140.404,115.0,9.5,AU,O,0 
-30.598333,138.425833,856.0,9.5,AU,O,0 
-26.128333,126.583333,1500.0,8.0,AU,O,0 
-31.622223,117.216667,705.0,8.0,AU,O,0 
-30.838056,128.115,511.0,8.0,AU,O,0 
-37.511667,143.791111,1433.0,10.0,AU,O,0 
-37.598301,149.720001,31.0,10.0,AU,U,0 
-27.4666667,153.0166667,100.0,10.0,AU,N,0 
-23.378941,150.512323,100.0,10.0,AU,N,0 
-33.88373,151.20592,100.0,10.0,AU,O,0 
-26.617353,152.973785,400.0,10.0,AU,N,0 
-24.867837,152.349416,100.0,10.0,AU,U,0 
-22.254167,131.781944,2205.0,9.5,AU,O,0 
-38.56,146.75,200.0,10.0,AU,O,0 
-38.665833,143.104444,165.0,10.0,AU,U,0 
-31.29,131.51,100.0,9.5,AU,O,0 
-15.2857,128.0722,100.0,8.0,AU,U,0 
-26.00937,113.160008,15.0,8.0,AU,O,0 
-30.19033959,139.5554942,381.0,9.5,AU,O,0 
-33.717389,150.871396,21.0,10.0,AU,O,0 
-23.186,150.943,250.0,10.0,AU,U,0 
-14.73457,134.5252,70.0,9.5,AU,U,0 
-17.70601,145.14889,2159.0,10.0,AU,U,0 
-17.55908,146.01123,46.0,10.0,AU,U,0 
-28.1,140.2,143.0,9.5,AU,O,0 
-21.667,115.116,23.0,8.0,AU,O,0 
-24.986737,150.093112,560.0,10.0,AU,N,0 
-26.769444,150.616667,1030.0,10.0,AU,O,0 
-20.278299,148.757004,12.0,10.0,AU,O,0 
-36.428902,145.393005,374.0,10.0,AU,O,0 
-34.4248,147.5104,921.0,10.0,AU,O,0 
-25.61528,151.62083,369.0,10.0,AU,N,0 
-8.19999980927,147.850006104,311.0,10.0,PG,U,0 
-31.5174999237,143.378997803,250.0,10.0,AU,O,0 
-28.9832259,140.852844,250.0,9.5,AU,O,0 
-15.7467,131.919998,200.0,9.5,AU,U,0 
-32.883301,144.309998,331.0,10.0,AU,O,0 
-32.22,142.2418,164.0,10.0,AU,O,0 
-8.93,147.73,900.0,10.0,PG,U,0 
-33.366699,142.587977,184.0,10.0,AU,O,0 
-32.29515,140.4145,180.0,9.5,AU,O,0 
-30.556,144.251,280.0,10.0,AU,O,0 
-31.66136,140.6277,180.0,9.5,AU,O,0 
-33.066667,151.648333,5.0,10.0,AU,O,0 
-29.888333,151.144167,2667.0,10.0,AU,O,0 
-29.675,151.69,3433.0,10.0,AU,O,0 
-22.291945,119.437225,1555.0,8.0,AU,N,0 
-22.255,117.85,2008.0,8.0,AU,N,0 
-31.337221,149.27194,2117.0,10.0,AU,O,0 
-33.240833,151.427778,25.0,10.0,AU,U,0 
-37.8875,147.567778,165.0,10.0,AU,O,0 
-29.716667,135.521667,734.0,9.5,AU,O,0 
-37.008056,174.791667,23.0,12.0,NZ,Z,0 
-37.029722,174.973333,111.0,12.0,NZ,Z,0 
-43.489358,172.532225,123.0,12.0,NZ,Z,0 
-45.928055,170.198333,4.0,12.0,NZ,Z,0 
-38.663333,177.978333,15.0,12.0,NZ,Z,0 
-42.713611,170.985278,146.0,12.0,NZ,Z,0 
-37.866661,175.332056,172.0,12.0,NZ,Z,0 
-39.646667,176.766944,72.0,12.0,NZ,Z,0 
-35.07,173.285278,270.0,12.0,NZ,Z,0 
-45.211666,169.373333,752.0,12.0,NZ,Z,0 
-45.533056,167.65,687.0,12.0,NZ,Z,0 
-40.973333,175.633611,364.0,12.0,NZ,Z,0 
-39.008611,174.179167,97.0,12.0,NZ,Z,0 
-41.298333,173.221111,17.0,12.0,NZ,Z,0 
-46.412408,168.312992,5.0,12.0,NZ,Z,0 
-40.206039,175.387808,164.0,12.0,NZ,Z,0 
-44.97,171.081667,99.0,12.0,NZ,Z,0 
-40.320556,175.616944,151.0,12.0,NZ,Z,0 
-40.904722,174.989167,22.0,12.0,NZ,Z,0 
-37.671944,176.19611,13.0,12.0,NZ,Z,0 
-44.302778,171.225278,89.0,12.0,NZ,Z,0 
-41.518333,173.870278,109.0,12.0,NZ,Z,0 
-43.551111,172.552778,74.0,12.0,NZ,Z,0 
-37.920556,176.914167,20.0,12.0,NZ,Z,0 
-41.327221,174.805278,41.0,12.0,NZ,Z,0 
-39.006944,177.406667,42.0,12.0,NZ,Z,0 
-36.787777,174.630278,100.0,12.0,NZ,Z,0 
-35.768333,174.365,133.0,12.0,NZ,Z,0 
-41.738056,171.580833,13.0,12.0,NZ,Z,0 
-39.962222,175.025278,27.0,12.0,NZ,Z,0 
-38.039444,144.469444,35.0,10.0,AU,O,0 
-38.098889,147.149444,23.0,10.0,AU,O,0 
-42.836111,147.510278,13.0,10.0,AU,O,0 
-37.975833,145.102222,50.0,10.0,AU,O,0 
-37.932222,144.753333,14.0,10.0,AU,O,0 
-34.945,138.530556,20.0,9.5,AU,O,0 
-32.0975,115.881111,99.0,8.0,AU,O,0 
-31.940278,115.966944,67.0,8.0,AU,N,0 
-44.67333,167.92333,10.0,12.0,NZ,Z,0 
-35.713889,137.521389,24.0,9.5,AU,O,0 
-39.465833,176.87,6.0,12.0,NZ,Z,0 
-42.416668,173.68333,19.0,12.0,NZ,Z,0 
-41.348333,173.955278,60.0,12.0,NZ,Z,0 
-44.0,170.28,2.0,12.0,NZ,Z,0 
-34.9433,117.809,233.0,8.0,AU,O,0 
-41.1697,146.43,33.0,10.0,AU,O,0 
-40.0917,147.993,10.0,10.0,AU,O,0 
-39.8775,143.878,132.0,10.0,AU,O,0 
-36.9086,149.901,7.0,10.0,AU,O,0 
-35.8978,150.144,14.0,10.0,AU,O,0 
-42.155,145.292,20.0,10.0,AU,O,0 
-40.9989,145.731,62.0,10.0,AU,O,0 
-44.8898,168.6762,1.0,12.0,NZ,Z,0 
-44.9486,168.7068,1.0,12.0,NZ,Z,0 
-31.66778,116.015,149.0,8.0,AU,O,0 
-37.8636,144.746,18.0,10.0,AU,O,0 
-38.225,144.333,43.0,10.0,AU,O,0 
-31.952,115.859,25.0,8.0,AU,O,0 
-32.006667,115.539722,12.0,8.0,AU,O,0 
-37.8181602,144.9533883,111.0,10.0,AU,O,0 
-43.4,170.033,475.0,12.0,NZ,Z,0 
-41.123299,172.988998,39.0,12.0,NZ,Z,0 
-33.687222,115.400278,55.0,8.0,AU,O,0 
61.160517,-45.425978,112.0,-3.0,GL,E,1 
64.190922,-51.678064,283.0,-3.0,GL,E,1 
67.016969,-50.689325,165.0,-3.0,GL,E,1 
76.531203,-68.703161,251.0,-4.0,GL,E,1 
46.485001,-84.509445,630.0,-5.0,CA,A,1 
50.056389,-97.0325,760.0,-6.0,CA,A,1 
44.639721,-63.499444,167.0,-4.0,CA,A,1 
51.391944,-56.083056,108.0,-3.5,CA,A,1 
49.082222,-125.7725,80.0,-8.0,CA,A,1 
68.534444,-89.808056,56.0,-7.0,CA,A,1 
49.1325,-68.204444,71.0,-5.0,CA,A,1 
48.330555,-70.996391,522.0,-5.0,CA,A,1 
64.298889,-96.077778,59.0,-6.0,CA,A,1 
49.950832,-125.270833,346.0,-8.0,CA,A,1 
49.91,-99.951944,1343.0,-6.0,CA,A,1 
69.108055,-105.138333,90.0,-7.0,CA,A,1 
49.052333,-123.870167,93.0,-8.0,CA,A,1 
49.296389,-117.6325,1624.0,-8.0,CA,A,1 
47.007778,-65.449167,108.0,-4.0,CA,A,1 
47.990833,-66.330278,132.0,-4.0,CA,A,1 
67.816667,-115.143889,74.0,-7.0,CA,A,1 
52.075001,-111.445278,2595.0,-7.0,CA,A,1 
49.152779,-121.93889,32.0,-8.0,CA,A,1 
70.486111,-68.516667,87.0,-5.0,CA,A,1 
64.193333,-83.359444,2661.0,-5.0,CA,A,1 
64.043056,-139.127778,1215.0,-8.0,CA,A,1 
61.371111,-139.040556,2647.0,-8.0,CA,A,1 
49.468056,-120.511389,2298.0,-8.0,CA,A,1 
49.210833,-57.391388,72.0,-3.5,CA,A,1 
58.422222,-130.032222,2600.0,-8.0,CA,A,1 
51.100834,-100.0525,999.0,-6.0,CA,A,1 
55.742333,-120.183,2148.0,-7.0,CA,A,1 
53.309723,-113.579722,2373.0,-7.0,CA,A,1 
61.094166,-94.070833,32.0,-6.0,CA,A,1 
49.210278,-102.965833,1905.0,-6.0,CA,N,1 
53.578888,-116.465,3041.0,-7.0,CA,A,1 
79.994722,-85.814167,256.0,-6.0,CA,A,1 
68.304167,-133.482778,224.0,-7.0,CA,A,1 
63.75639,-68.555832,110.0,-5.0,CA,A,1 
45.868889,-66.537222,68.0,-4.0,CA,A,1 
48.746111,-69.097222,293.0,-5.0,CA,A,1 
54.678055,-101.681667,997.0,-6.0,CA,A,1 
61.180832,-113.689722,526.0,-7.0,CA,A,1 
61.760153,-121.236525,555.0,-7.0,CA,A,1 
44.225277,-76.596944,305.0,-5.0,CA,A,1 
53.625278,-77.704167,639.0,-5.0,CA,A,1 
48.775278,-64.478611,108.0,-5.0,CA,A,1 
49.778332,-86.939445,1144.0,-5.0,CA,A,1 
47.424721,-61.778056,35.0,-5.0,CA,A,1 
52.816666,-102.31139,1175.0,-6.0,CA,N,1 
49.831667,-92.744167,1354.0,-6.0,CA,A,1 
70.762778,-117.806111,117.0,-7.0,CA,A,1 
68.635556,-95.849722,152.0,-7.0,CA,A,1 
43.173611,-79.935,780.0,-5.0,CA,A,1 
45.5175,-73.416944,90.0,-5.0,CA,A,1 
60.839722,-115.782778,543.0,-7.0,CA,A,1 
44.880833,-63.50861,477.0,-4.0,CA,A,1 
48.773888,-91.638611,1408.0,-5.0,CA,A,1 
72.683334,-77.966667,181.0,-5.0,CA,A,1 
45.294445,-73.281111,136.0,-5.0,CA,A,1 
48.544167,-58.549999,80.0,-3.5,CA,A,1 
50.702222,-120.444444,1133.0,-8.0,CA,A,1 
43.460833,-80.378611,1054.0,-5.0,CA,A,1 
54.805278,-66.805278,1709.0,-5.0,CA,A,1 
51.5175,-109.180833,2277.0,-6.0,CA,N,1 
43.862221,-79.37,650.0,-5.0,CA,A,1 
47.82,-83.346667,1470.0,-5.0,CA,A,1 
54.125278,-108.522778,1576.0,-6.0,CA,N,1 
53.309166,-110.0725,2193.0,-7.0,CA,A,1 
49.956112,-119.377778,1409.0,-8.0,CA,A,1 
63.616389,-135.868333,1653.0,-8.0,CA,A,1 
50.330278,-105.559167,1892.0,-6.0,CA,N,1 
56.653333,-111.221944,1211.0,-7.0,CA,A,1 
51.291111,-80.607778,30.0,-5.0,CA,A,1 
46.272778,-75.990556,656.0,-5.0,CA,A,1 
45.681944,-74.005278,270.0,-5.0,CA,A,1 
50.19,-61.789167,39.0,-5.0,CA,A,1 
45.521694,-75.563589,211.0,-5.0,CA,A,1 
49.761667,-77.802778,918.0,-5.0,CA,A,1 
67.570556,-139.839167,824.0,-8.0,CA,A,1 
54.404999,-110.279444,1775.0,-7.0,CA,A,1 
58.621389,-117.164722,1110.0,-7.0,CA,A,1 
45.3225,-75.669167,374.0,-5.0,CA,A,1 
53.214167,-105.672778,1405.0,-6.0,CA,N,1 
56.226944,-117.447222,1873.0,-7.0,CA,A,1 
49.903056,-98.273889,885.0,-6.0,CA,A,1 
49.21611,-122.71,11.0,-8.0,CA,A,1 
51.446388,-90.214167,1267.0,-5.0,CA,A,1 
49.836389,-64.288611,167.0,-5.0,CA,A,1 
44.23,-78.363333,628.0,-5.0,CA,A,1 
54.28611,-130.444722,116.0,-8.0,CA,A,1 
58.767223,-111.117222,761.0,-7.0,CA,A,1 
44.974722,-79.303333,925.0,-5.0,CA,A,1 
46.791111,-71.393333,244.0,-5.0,CA,A,1 
52.182222,-113.894444,2968.0,-7.0,CA,A,1 
42.275556,-82.955556,622.0,-5.0,CA,A,1 
60.116389,-128.8225,2255.0,-8.0,CA,A,1 
49.788334,-94.363056,1332.0,-6.0,CA,A,1 
49.630278,-112.799722,3047.0,-7.0,CA,A,1 
46.112221,-64.678611,232.0,-4.0,CA,A,1 
49.710833,-124.886667,84.0,-8.0,CA,A,1 
50.431944,-104.665833,1894.0,-6.0,CA,N,1 
48.371944,-89.323889,653.0,-5.0,CA,A,1 
55.179722,-118.885,2195.0,-7.0,CA,A,1 
51.264721,-102.461667,1635.0,-6.0,CA,N,1 
52.769167,-108.24361,1799.0,-6.0,CA,N,1 
48.936944,-54.568056,496.0,-3.5,CA,A,1 
46.161388,-60.047779,203.0,-4.0,CA,A,1 
53.026112,-122.510278,1789.0,-8.0,CA,A,1 
74.716944,-94.969444,215.0,-6.0,CA,A,1 
47.764444,-69.584722,427.0,-5.0,CA,A,1 
48.52,-72.265556,586.0,-5.0,CA,A,1 
52.429722,-114.904167,3244.0,-7.0,CA,A,1 
62.81139,-92.115833,94.0,-6.0,CA,A,1 
46.625,-80.798889,1141.0,-5.0,CA,A,1 
45.438611,-71.691389,792.0,-5.0,CA,A,1 
45.316111,-65.890278,357.0,-4.0,CA,A,1 
60.020278,-111.961944,671.0,-7.0,CA,A,1 
72.982222,-84.613611,2106.0,-5.0,CA,A,1 
46.440556,-63.833611,56.0,-4.0,CA,A,1 
71.993889,-125.2425,282.0,-7.0,CA,A,1 
64.23,-76.526667,164.0,-5.0,CA,A,1 
55.801111,-97.864166,729.0,-6.0,CA,A,1 
44.118889,-77.528056,283.0,-5.0,CA,A,1 
48.569721,-81.376667,967.0,-5.0,CA,A,1 
43.627499,-79.396167,251.0,-5.0,CA,A,1 
69.433334,-133.026389,15.0,-7.0,CA,A,1 
45.470556,-73.740833,118.0,-5.0,CA,A,1 
66.521389,-86.224722,80.0,-6.0,CA,A,1 
68.776111,-81.243611,27.0,-5.0,CA,A,1 
48.206111,-78.835556,988.0,-5.0,CA,A,1 
55.15139,-105.261944,1242.0,-6.0,CA,N,1 
53.355833,-110.82389,2025.0,-7.0,CA,A,1 
48.053333,-77.782778,1107.0,-5.0,CA,A,1 
58.096111,-68.426944,129.0,-5.0,CA,A,1 
65.281617,-126.798219,238.0,-7.0,CA,A,1 
49.193889,-123.184444,14.0,-8.0,CA,A,1 
55.841944,-108.4175,1444.0,-6.0,CA,N,1 
44.745834,-81.107222,729.0,-5.0,CA,A,1 
45.952221,-77.319168,427.0,-5.0,CA,A,1 
49.910036,-97.239886,783.0,-6.0,CA,A,1 
52.921944,-66.864444,1808.0,-4.0,CA,A,1 
52.183056,-122.054167,3085.0,-8.0,CA,A,1 
63.209444,-123.436667,489.0,-7.0,CA,A,1 
49.612222,-115.781944,3084.0,-7.0,CA,A,1 
53.5725,-113.520556,2200.0,-7.0,CA,A,1 
52.170834,-106.699722,1653.0,-6.0,CA,N,1 
50.01889,-110.720833,2352.0,-7.0,CA,A,1 
56.238056,-120.740278,2280.0,-7.0,CA,A,1 
50.113889,-91.905278,1258.0,-6.0,CA,A,1 
47.695,-79.848889,798.0,-5.0,CA,A,1 
53.889444,-122.678889,2267.0,-8.0,CA,A,1 
54.468508,-128.576219,713.0,-8.0,CA,A,1 
43.033056,-81.151111,912.0,-5.0,CA,A,1 
49.025278,-122.360556,195.0,-8.0,CA,A,1 
60.709553,-135.067269,2317.0,-8.0,CA,A,1 
46.363611,-79.422778,1215.0,-5.0,CA,A,1 
51.113888,-114.020278,3557.0,-7.0,CA,A,1 
54.824722,-127.182778,1712.0,-8.0,CA,A,1 
58.836389,-122.596944,1253.0,-8.0,CA,A,1 
49.463056,-119.602222,1129.0,-8.0,CA,A,1 
46.290001,-63.121111,160.0,-4.0,CA,A,1 
69.546667,-93.576667,92.0,-7.0,CA,A,1 
48.646944,-123.425833,63.0,-8.0,CA,A,1 
56.863888,-101.07611,1170.0,-6.0,CA,A,1 
50.291944,-107.690556,2680.0,-6.0,CA,N,1 
58.739167,-94.065,94.0,-6.0,CA,A,1 
53.319168,-60.425833,160.0,-4.0,CA,A,1 
47.61861,-52.751945,461.0,-3.5,CA,A,1 
49.413889,-82.4675,743.0,-5.0,CA,A,1 
50.290279,-88.909721,1058.0,-5.0,CA,A,1 
48.608612,-68.208056,172.0,-5.0,CA,A,1 
43.677223,-79.630556,569.0,-5.0,CA,A,1 
43.7425,-79.465556,652.0,-5.0,CA,A,1 
45.885277,-82.567778,635.0,-5.0,CA,A,1 
62.462778,-114.440278,675.0,-7.0,CA,A,1 
55.293056,-114.777222,1912.0,-7.0,CA,A,1 
53.254333,-131.813833,21.0,-8.0,CA,A,1 
42.999444,-82.308889,594.0,-5.0,CA,A,1 
50.680556,-127.366667,71.0,-8.0,CA,A,1 
54.14389,-115.786667,2567.0,-7.0,CA,A,1 
50.223333,-66.265556,180.0,-5.0,CA,A,1 
60.172779,-132.742778,2313.0,-8.0,CA,A,1 
44.984444,-64.916944,92.0,-4.0,CA,A,1 
62.2075,-133.375833,2351.0,-8.0,CA,A,1 
67.4075,-134.860556,116.0,-7.0,CA,A,1 
39.6335556,-86.8138056,842.0,-5.0,US,U,1 
69.2225,-49.9383,100.0,-3.0,GL,U,1 
18.3127,-65.3034,12.0,-4.0,PR,U,1 
41.9929342,-86.1280125,748.0,-5.0,US,U,1 
39.9750278,-81.5775833,799.0,-5.0,US,U,1 
44.8436667,-87.4215556,725.0,-6.0,US,U,1 
39.7948244,-76.6471914,1000.0,-5.0,US,U,1 
45.695,-118.841389,1497.0,-8.0,US,A,1 
41.6959744,-88.1292306,670.0,-6.0,US,U,1 
21.917475,-71.939561,10.0,-5.0,TC,U,1 
21.773625,-72.265886,15.0,-5.0,TC,U,1 
21.515739,-71.528528,6.0,-5.0,TC,U,1 
19.198586,-69.429772,57.0,-4.0,DO,U,1 
18.251464,-71.1204,10.0,-4.0,DO,U,1 
17.928981,-71.644769,262.0,-4.0,DO,U,1 
18.450711,-68.911833,240.0,-4.0,DO,U,1 
18.567367,-68.363431,47.0,-4.0,DO,U,1 
19.7579,-70.570033,15.0,-4.0,DO,U,1 
18.429664,-69.668925,59.0,-4.0,DO,U,1 
18.503706,-69.761706,111.0,-4.0,DO,U,1 
19.406092,-70.604689,565.0,-4.0,DO,U,1 
15.473528,-88.837222,130.0,-6.0,GT,U,1 
14.521017,-91.697256,656.0,-6.0,GT,U,1 
13.936192,-90.835833,29.0,-6.0,GT,U,1 
15.742481,-86.853036,49.0,-6.0,HN,U,1 
15.452639,-87.923556,91.0,-6.0,HN,U,1 
18.404247,-76.969017,90.0,-5.0,JM,U,1 
18.503717,-77.913358,4.0,-5.0,JM,U,1 
18.198806,-76.534528,20.0,-5.0,JM,U,1 
17.988558,-76.823761,16.0,-5.0,JM,U,1 
16.757061,-99.753953,16.0,-6.0,MX,S,1 
25.865572,-100.237239,1476.0,-6.0,MX,S,1 
15.775317,-96.262572,464.0,-6.0,MX,S,1 
29.333917,-101.100892,1410.0,-6.0,MX,S,1 
18.653739,-91.799017,10.0,-6.0,MX,S,1 
24.764547,-107.474717,108.0,-7.0,MX,S,1 
18.504667,-88.326847,39.0,-6.0,MX,S,1 
27.392639,-109.833111,205.0,-7.0,MX,S,1 
19.816794,-90.500314,34.0,-6.0,MX,S,1 
23.703336,-98.956486,761.0,-6.0,MX,S,1 
42.5956944,-87.9278056,742.0,-6.0,US,A,1 
20.522403,-86.925644,15.0,-6.0,MX,S,1 
31.795281,-116.602772,66.0,-8.0,MX,S,1 
27.968983,-110.925169,59.0,-7.0,MX,S,1 
29.095858,-111.047858,627.0,-7.0,MX,S,1 
19.277011,-103.577397,2467.0,-6.0,MX,S,1 
21.245033,-86.739967,7.0,-6.0,MX,S,1 
16.449336,-95.093697,164.0,-6.0,MX,S,1 
18.001731,-102.220525,39.0,-6.0,MX,S,1 
25.685194,-109.080806,16.0,-7.0,MX,S,1 
24.072694,-110.362475,69.0,-7.0,MX,S,1 
25.989194,-111.348361,34.0,-7.0,MX,S,1 
25.769894,-97.525311,25.0,-6.0,MX,S,1 
20.936981,-89.657672,38.0,-6.0,MX,S,1 
32.630634,-115.241637,74.0,-8.0,MX,S,1 
18.103419,-94.580681,36.0,-6.0,MX,S,1 
26.955733,-101.470136,1864.0,-6.0,MX,S,1 
25.778489,-100.106878,1278.0,-6.0,MX,S,1 
23.161356,-106.266072,38.0,-7.0,MX,S,1 
27.443918,-99.57046,484.0,-6.0,MX,S,1 
20.602671,-97.460839,497.0,-6.0,MX,S,1 
31.351878,-113.525728,30.0,-7.0,MX,S,1 
28.627394,-100.535211,901.0,-6.0,MX,S,1 
20.680083,-105.254167,23.0,-6.0,MX,S,1 
15.876861,-97.089117,294.0,-6.0,MX,S,1 
26.008908,-98.228513,139.0,-6.0,MX,S,1 
23.15185,-109.721044,374.0,-7.0,MX,S,1 
